onset	duration	sample	value
9.3759765625	n/a	9602	3111
9.3759765625	n/a	9602	1211
9.3759765625	n/a	9602	3200
9.3759765625	n/a	9602	3310
9.3759765625	n/a	9602	4230
14.9189453125	n/a	15278	4210
26.0986328125	n/a	26726	1121
27.9697265625	n/a	28642	4311
28.109375	n/a	28785	1122
28.2998046875	n/a	28980	4230
31.01953125	n/a	31765	4210
36.408203125	n/a	37283	1121
36.9169921875	n/a	37804	4311
36.947265625	n/a	37835	1122
38.388671875	n/a	39311	4312
44.994140625	n/a	46075	1121
46.50390625	n/a	47621	4311
46.6142578125	n/a	47734	1122
50.21484375	n/a	51421	4312
53.365234375	n/a	54647	3200
56.4228515625	n/a	57778	1121
57.7841796875	n/a	59172	4311
57.8837890625	n/a	59274	1122
62.396484375	n/a	63895	4312
66.6943359375	n/a	68296	1111
68.349609375	n/a	69991	4311
68.4697265625	n/a	70114	1112
74.1630859375	n/a	75944	4312
79.5947265625	n/a	81506	1111
81.3046875	n/a	83257	4311
81.4345703125	n/a	83390	1112
86.7734375	n/a	88857	4312
91.80078125	n/a	94005	1111
93.53125	n/a	95777	3200
93.53125	n/a	95777	4311
93.6611328125	n/a	95910	1112
100.169921875	n/a	102575	4312
103.0302734375	n/a	105504	1121
105.109375	n/a	107633	4311
105.2685546875	n/a	107796	1122
105.458984375	n/a	107991	4230
107.87890625	n/a	110469	4210
112.16796875	n/a	114861	4312
115.63671875	n/a	118413	1111
117.076171875	n/a	119887	4311
117.1865234375	n/a	120000	1112
121.6455078125	n/a	124566	4312
125.9140625	n/a	128937	1121
127.6328125	n/a	130697	4311
127.763671875	n/a	130831	1122
128.4130859375	n/a	131496	4230
129.3134765625	n/a	132418	4210
133.671875	n/a	136881	3200
133.76171875	n/a	136973	4312
137.7109375	n/a	141017	1111
139.55078125	n/a	142901	4311
139.6904296875	n/a	143044	1112
145.1484375	n/a	148633	4312
150.2177734375	n/a	153824	1111
151.8271484375	n/a	155472	4311
151.947265625	n/a	155595	1112
157.615234375	n/a	161399	4312
161.884765625	n/a	165771	1121
163.8046875	n/a	167737	4311
163.89453125	n/a	167829	4230
163.9541015625	n/a	167890	1122
166.5732421875	n/a	170572	4210
170.033203125	n/a	174115	4312
173.8125	n/a	177985	3200
178.3212890625	n/a	182602	1111
180.080078125	n/a	184403	4311
180.2099609375	n/a	184536	1112
189.2880859375	n/a	193832	4312
189.7978515625	n/a	194354	1111
191.4375	n/a	196033	4311
191.5576171875	n/a	196156	1112
192.126953125	n/a	196739	4220
193.6162109375	n/a	198264	4210
198.5654296875	n/a	203332	4312
203.73046875	n/a	208621	1121
205.5	n/a	210433	4311
205.6298828125	n/a	210566	1122
211.44921875	n/a	216525	4312
213.9482421875	n/a	219084	3200
215.6982421875	n/a	220876	1111
217.38671875	n/a	222605	4311
217.5166015625	n/a	222738	1112
223.1455078125	n/a	228502	4312
226.5146484375	n/a	231952	1121
228.1748046875	n/a	233652	4311
228.294921875	n/a	233775	1122
233.873046875	n/a	239487	4312
236.7822265625	n/a	242466	1111
238.4912109375	n/a	244216	4311
238.62109375	n/a	244349	1112
244.7568359375	n/a	250632	4230
245.4189453125	n/a	251310	4210
245.94921875	n/a	251853	4312
248.3818359375	n/a	254344	1121
250.34375	n/a	256353	4311
250.4951171875	n/a	256508	1122
254.111328125	n/a	260211	3200
257.83203125	n/a	264021	4312
259.833984375	n/a	266071	1121
261.5869140625	n/a	267866	4311
261.716796875	n/a	267999	1122
267.4951171875	n/a	273916	4312
270.0654296875	n/a	276548	1121
271.7080078125	n/a	278230	4311
271.828125	n/a	278353	1122
278.1572265625	n/a	284834	4312
280.0078125	n/a	286729	1121
281.658203125	n/a	288419	4311
281.7802734375	n/a	288544	1122
287.5322265625	n/a	294434	4312
291.8076171875	n/a	298812	1111
293.4873046875	n/a	300532	4311
293.6162109375	n/a	300664	1112
294.306640625	n/a	301371	3200
298.8505859375	n/a	306024	4230
300.9638671875	n/a	308188	4210
302.279296875	n/a	309535	1111
303.6015625	n/a	310889	4311
303.703125	n/a	310993	1112
308.712890625	n/a	316123	4312
312.9345703125	n/a	320446	1121
314.654296875	n/a	322207	4311
314.78515625	n/a	322341	1122
321.4921875	n/a	329209	4312
324.5966796875	n/a	332388	1111
326.4609375	n/a	334297	4311
326.6015625	n/a	334441	1112
331.748046875	n/a	339711	4230
333.0322265625	n/a	341026	4210
334.517578125	n/a	342547	3200
336.90234375	n/a	344989	4312
338.3154296875	n/a	346436	1111
339.955078125	n/a	348115	4311
340.0751953125	n/a	348238	1112
340.14453125	n/a	348309	4220
342.28515625	n/a	350501	4210
347.724609375	n/a	356071	4312
351.953125	n/a	360401	1111
353.8095703125	n/a	362302	4311
353.94921875	n/a	362445	1112
354.3408203125	n/a	362846	4220
356.1728515625	n/a	364722	4210
360.8662109375	n/a	369528	4312
362.0	n/a	370689	1111
363.3857421875	n/a	372108	4311
363.4853515625	n/a	372210	1112
